ÅR;MÅNED_KODE;MÅNED;FYLKE;ARTSID;UTSETTSÅR;BEHFISK_STK;BIOMASSE_KG;UTSETT_SMOLT_STK;FORFORBRUK_KG;UTTAK_STK;UTTAK_KG;DØDFISK_STK;UTKAST_STK;RØMMING_STK;ANDRE_STK
2018;5;MAI;04 Trøndelag;REGNBUEØRRET;2018;8693;3094,708;0;2782;0;0;15;0;0;0
2018;5;MAI;06 Møre og Romsdal;LAKS;2016;352161;2175358,202;0;393141;517620;2850559,875;11510;9895;0;-61499
2018;5;MAI;06 Møre og Romsdal;LAKS;2017;10133677;26157797,31;0;3566677;508257;2165983,375;76868;829;0;-12240
2018;5;MAI;06 Møre og Romsdal;REGNBUEØRRET;2017;2463792;3950074,573;0;1162398;92461;346143,22;11180;914;0;717
2018;5;MAI;06 Møre og Romsdal;LAKS;2018;24260503;6620994,902;9900606;2143212;652;112;111626;151;0;55
2018;5;MAI;06 Møre og Romsdal;REGNBUEØRRET;2018;1815482;585842,31;116126;291974;0;0;6433;0;0;0
2018;5;MAI;07 Sogn og Fjordane;LAKS;2016;82872;624035,763;0;215640;426230;1781284,5;5556;24003;0;-32941
2018;5;MAI;07 Sogn og Fjordane;REGNBUEØRRET;2016;112808;599700,908;0;79651;197359;933643,81;2357;2758;0;-14080
2018;5;MAI;07 Sogn og Fjordane;LAKS;2017;21262841;39879458,86;0;6280867;243659;954501,5;300193;191413;0;6174
2018;5;MAI;07 Sogn og Fjordane;REGNBUEØRRET;2017;3352114;4857682,74;0;1375379;7856;31337,35;9523;0;0;12
2018;5;MAI;07 Sogn og Fjordane;LAKS;2018;9106018;2272141,66;4596457;626686;0;0;54003;0;0;11500
2018;5;MAI;07 Sogn og Fjordane;REGNBUEØRRET;2018;1446367;397317,644;168013;166065;0;0;3391;0;0;0
2018;5;MAI;08 Hordaland;LAKS;2015;2333;8076,435;0;187;0;0;122;0;0;0
2018;5;MAI;08 Hordaland;LAKS;2016;32817;440419,84;0;126601;341126;1780323,75;4516;34555;0;-45117
2018;5;MAI;08 Hordaland;LAKS;2017;36423391;91770014,24;0;16291376;2387214;10675276,88;667849;46473;0;222
2018;5;MAI;08 Hordaland;REGNBUEØRRET;2017;6126761;14083824,23;0;3471872;690651;3035670,3;34962;6615;0;1090
2018;5;MAI;08 Hordaland;LAKS;2018;20050782;7076118,488;2483448;2151638;0;0;128088;0;0;398
2018;5;MAI;08 Hordaland;REGNBUEØRRET;2018;5748881;2327107,842;605363;904352;0;0;16101;0;0;0
2018;5;MAI;09 Rogaland og øvrige;LAKS;2016;914501;4837979,989;0;893049;1471591;6636634,059;60064;82999;0;45575
2018;5;MAI;09 Rogaland og øvrige;LAKS;2017;23007541;35481202,95;0;6558988;547004;2224158,75;228470;9540;0;5534
2018;5;MAI;09 Rogaland og øvrige;LAKS;2018;3104880;1031651,823;396817;320963;0;0;16357;0;0;115
2018;6;JUNI;01 Finnmark;LAKS;2016;1619653;8423109,001;0;1291953;1047191;5448504,375;6721;9743;0;4423
2018;6;JUNI;01 Finnmark;LAKS;2017;24393011;41344187,52;0;5949161;235592;756833,625;152192;23160;0;54240
2018;6;JUNI;01 Finnmark;LAKS;2018;10852790;2154159,223;4972143;632048;0;0;192716;0;0;2624
2018;6;JUNI;02 Troms;LAKS;2016;519898;3079142,908;0;721335;2200412;12193620,75;12239;4996;0;-75915
2018;6;JUNI;02 Troms;LAKS;2017;37695346;76789273,35;0;12652408;161527;577004,625;121744;929;0;14675
2018;6;JUNI;02 Troms;LAKS;2018;19433215;4695683,472;4891415;1304195;0;0;152117;0;0;-2353
2018;6;JUNI;03 Nordland;LAKS;2016;1421837;7713319,297;0;1343137;1176293;6461845,875;32319;1387;0;12622
2018;6;JUNI;03 Nordland;REGNBUEØRRET;2016;147770;781608,334;0;147062;207876;958623,27;1521;0;0;-1097
2018;6;JUNI;03 Nordland;LAKS;2017;51946249;116045285,5;0;19797220;2388476;10732935,38;258529;9855;0;-63076
2018;6;JUNI;03 Nordland;REGNBUEØRRET;2017;843569;1084602,49;0;261661;0;0;1138;0;0;0
2018;6;JUNI;03 Nordland;LAKS;2018;26364508;7314551,848;4950367;2093846;15;3;128188;0;0;1
2018;6;JUNI;03 Nordland;REGNBUEØRRET;2018;220964;81534,216;0;21871;0;0;355;0;0;0
2018;6;JUNI;04 Trøndelag;LAKS;2016;18464;209653,131;0;12261;410475;2343583,125;7531;2617;0;-44284
2018;6;JUNI;04 Trøndelag;LAKS;2017;64243232;175485941,1;0;31893695;5610373;27774711,52;270163;11078;0;80354
2018;6;JUNI;04 Trøndelag;REGNBUEØRRET;2017;948103;1913433,831;0;573096;0;0;1855;0;0;97
2018;6;JUNI;04 Trøndelag;LAKS;2018;17207137;6106164,865;850043;2480735;0;0;78849;0;0;64
2018;6;JUNI;04 Trøndelag;REGNBUEØRRET;2018;8684;5679,336;0;2976;0;0;9;0;0;0
2018;6;JUNI;06 Møre og Romsdal;LAKS;2016;43278;482344,296;0;77193;288928;1568977,875;3495;8019;0;-8441
2018;6;JUNI;06 Møre og Romsdal;LAKS;2017;9490186;27038151,22;0;4467945;478794;2228571,25;151130;3675;0;7842
2018;6;JUNI;06 Møre og Romsdal;REGNBUEØRRET;2017;2311003;4470012,933;0;1337961;141265;411569,655;6062;170;0;-5292
2018;6;JUNI;06 Møre og Romsdal;LAKS;2018;30586307;10339057,9;5590780;3453629;0;0;97058;2560;0;-1693
2018;6;JUNI;06 Møre og Romsdal;REGNBUEØRRET;2018;1533780;796235,237;0;380388;0;0;2071;0;0;0
2018;6;JUNI;07 Sogn og Fjordane;LAKS;2016;0;0;0;48577;104648;694847,25;278;954;0;23014
2018;6;JUNI;07 Sogn og Fjordane;REGNBUEØRRET;2016;86989;506877,443;0;56064;0;0;989;0;0;0
2018;6;JUNI;07 Sogn og Fjordane;LAKS;2017;19899657;41119536,88;0;7290278;831199;3458819;415207;4710;0;-112068
2018;6;JUNI;07 Sogn og Fjordane;REGNBUEØRRET;2017;3328413;6268690,902;0;1913999;0;0;23701;0;0;0
2018;6;JUNI;07 Sogn og Fjordane;LAKS;2018;9628525;3425095,877;549805;1212031;0;0;23328;0;0;4000
2018;6;JUNI;07 Sogn og Fjordane;REGNBUEØRRET;2018;1546048;684615,278;108000;334356;0;0;8319;0;0;0
2018;6;JUNI;08 Hordaland;LAKS;2015;2114;8094,506;0;1500;0;0;223;0;0;4
2018;6;JUNI;08 Hordaland;LAKS;2016;6740;79814,491;0;8861;10469;137898;1067;266;0;686
2018;6;JUNI;08 Hordaland;LAKS;2017;31881600;83791108,32;0;14680640;3657034;16366111,56;854899;52448;0;23072
2018;6;JUNI;08 Hordaland;REGNBUEØRRET;2017;5606340;14974066,05;0;4583580;475591;2182042,038;56194;1969;0;13423
2018;6;JUNI;08 Hordaland;LAKS;2018;21362031;10645787,19;1090083;3796929;0;0;71297;0;0;68
2018;6;JUNI;08 Hordaland;REGNBUEØRRET;2018;5727461;3805990,407;0;1783503;0;0;21420;0;0;0
2018;6;JUNI;09 Rogaland og øvrige;LAKS;2016;102742;587216,857;0;257332;753960;4062477,75;14780;34227;0;-4820
2018;6;JUNI;09 Rogaland og øvrige;LAKS;2017;21336402;36745274,11;0;7645059;1054155;4012429,5;427827;37427;0;-112374
2018;6;JUNI;09 Rogaland og øvrige;LAKS;2018;2782332;1384727,824;0;464813;0;0;5083;0;0;0
2018;7;JULI;01 Finnmark;LAKS;2016;862152;5124935,603;0;1031924;737353;3771798,75;4194;7256;0;-8658
2018;7;JULI;01 Finnmark;LAKS;2017;23924058;48638320;0;10104745;375817;1464090,75;81728;5740;0;-1364
2018;7;JULI;01 Finnmark;LAKS;2018;16760583;3923468,777;6000949;1541875;0;0;84044;0;6881;2231
2018;7;JULI;02 Troms;LAKS;2016;12345;83637,375;0;34887;500620;2845346,625;647;1023;0;-5263
2018;7;JULI;02 Troms;LAKS;2017;35696536;86794477,07;0;19823821;1500210;6115636,125;130501;4802;0;301788
2018;7;JULI;02 Troms;LAKS;2018;20382317;7026452,243;1007995;2473010;0;0;118202;0;0;2134
2018;7;JULI;03 Nordland;LAKS;2016;378528;1631658,345;0;457266;1051165;6205537,125;32272;2637;0;-10775
2018;7;JULI;03 Nordland;REGNBUEØRRET;2016;0;0;0;0;136974;698955,7;421;0;0;-10375
2018;7;JULI;03 Nordland;LAKS;2017;47039704;119025833,8;0;27973414;4047073;19082357,5;322594;8965;0;-19148
2018;7;JULI;03 Nordland;REGNBUEØRRET;2017;720774;784797,125;0;256979;118488;505477,925;1524;0;0;-2783
2018;7;JULI;03 Nordland;LAKS;2018;31519601;12745647,33;4868105;4454962;48773;228961;82840;0;0;0
2018;7;JULI;03 Nordland;REGNBUEØRRET;2018;220262;120149,321;0;38011;0;0;702;0;0;0
2018;7;JULI;04 Trøndelag;LAKS;2016;13885;156100,55;0;6832;0;0;1929;0;0;7
2018;7;JULI;04 Trøndelag;LAKS;2017;55527115;160590492,2;0;31797009;7890519;39306862,29;743131;15796;0;-15431
2018;7;JULI;04 Trøndelag;REGNBUEØRRET;2017;938027;2205198,383;0;399402;0;0;10036;0;0;40
2018;7;JULI;04 Trøndelag;LAKS;2018;21319261;10275386,61;3042857;3890769;0;0;88996;0;0;248
2018;7;JULI;04 Trøndelag;REGNBUEØRRET;2018;8673;8230,677;0;3183;0;0;11;0;0;0
2018;7;JULI;06 Møre og Romsdal;LAKS;2016;42657;478420,068;0;49368;0;0;621;0;0;0
2018;7;JULI;06 Møre og Romsdal;LAKS;2017;8631847;27340825,52;0;5504245;712666;3590478;102893;20482;0;-22194
2018;7;JULI;06 Møre og Romsdal;REGNBUEØRRET;2017;2050391;4383369,719;0;1188421;225123;762983,97;24597;1018;0;-9874
2018;7;JULI;06 Møre og Romsdal;LAKS;2018;34165816;16469924,3;3865609;6513651;0;0;79926;1117;0;-563
2018;7;JULI;06 Møre og Romsdal;REGNBUEØRRET;2018;1916438;1371695,838;110000;664589;0;0;3424;0;0;0
2018;7;JULI;07 Sogn og Fjordane;REGNBUEØRRET;2016;84191;537774,393;0;62139;0;0;2798;0;0;0
2018;7;JULI;07 Sogn og Fjordane;LAKS;2017;17691663;41464044,22;0;8797705;1262199;4954849,769;596516;34249;0;26542
2018;7;JULI;07 Sogn og Fjordane;REGNBUEØRRET;2017;3141883;7195911,61;0;2336816;157578;714173,335;18716;1210;0;-9026
2018;7;JULI;07 Sogn og Fjordane;LAKS;2018;10634405;5706206,702;838108;2339071;0;0;27377;0;0;0
2018;7;JULI;07 Sogn og Fjordane;REGNBUEØRRET;2018;1931864;1151350,75;389846;553851;0;0;4030;0;0;0
2018;7;JULI;08 Hordaland;LAKS;2015;1991;8622,164;0;1865;0;0;123;0;0;0
2018;7;JULI;08 Hordaland;LAKS;2016;1058;8999,594;0;1676;4866;59979,375;107;341;0;-368
2018;7;JULI;08 Hordaland;LAKS;2017;26917047;71425846,23;0;13875773;4141305;19403791,5;777758;74490;0;29448
2018;7;JULI;08 Hordaland;REGNBUEØRRET;2017;4910262;14415919,66;0;4058699;675348;3004675,033;44450;5923;0;29803
2018;7;JULI;08 Hordaland;LAKS;2018;23765006;15625374,74;2358368;6130336;168934;662616;284116;361;0;-7699
2018;7;JULI;08 Hordaland;REGNBUEØRRET;2018;6559049;6243267,601;900672;2804417;0;0;69084;0;0;0
2018;7;JULI;09 Rogaland og øvrige;LAKS;2016;8800;70542,282;0;0;84767;481858,875;474;8069;0;-658
2018;7;JULI;09 Rogaland og øvrige;LAKS;2017;21091790;43407910,38;0;10594282;213675;799075,125;182949;12501;0;-24792
2018;7;JULI;09 Rogaland og øvrige;LAKS;2018;3574057;2291750,848;299269;792284;0;0;34026;0;0;0
2018;8;AUGUST;01 Finnmark;LAKS;2016;222319;1363456,727;0;340893;662764;3861952,875;1597;5416;0;29964
2018;8;AUGUST;01 Finnmark;LAKS;2017;22939179;55281087,56;0;12986606;784606;3097099,125;111517;13038;0;-21636
2018;8;AUGUST;01 Finnmark;LAKS;2018;19869480;6347928,457;3331548;2407083;0;0;190542;0;0;917
2018;8;AUGUST;02 Troms;LAKS;2016;0;0;0;0;12022;73980;0;60;0;-263
2018;8;AUGUST;02 Troms;LAKS;2017;32488380;93780855,99;0;23419360;2581503;10791619,88;125353;13727;0;-39584
2018;8;AUGUST;02 Troms;LAKS;2018;31446929;14108056,38;10673075;4983535;21520;96476,625;204633;0;0;13972
2018;8;AUGUST;03 Nordland;LAKS;2016;83274;594328,167;0;87075;132950;902809,125;2879;0;0;-1966
2018;8;AUGUST;03 Nordland;LAKS;2017;40044775;107947812;0;28185071;6389534;32599305,37;359614;13967;0;5747
2018;8;AUGUST;03 Nordland;REGNBUEØRRET;2017;719453;1219088,727;0;472119;0;0;1321;0;0;0
2018;8;AUGUST;03 Nordland;LAKS;2018;46194135;23470627,7;12538707;8959327;402;4;164011;0;0;-172
2018;8;AUGUST;03 Nordland;REGNBUEØRRET;2018;438938;206794,484;230218;80449;0;0;11542;0;0;0
2018;8;AUGUST;04 Trøndelag;LAKS;2016;10881;115776,045;0;0;1421;17737,875;228;83;0;-1272
2018;8;AUGUST;04 Trøndelag;LAKS;2017;47063323;145233117;0;31524728;7634339;38199715,91;740458;18158;0;-75758
2018;8;AUGUST;04 Trøndelag;REGNBUEØRRET;2017;927930;2938332,934;0;803370;0;0;9035;0;0;1062
2018;8;AUGUST;04 Trøndelag;LAKS;2018;26399652;17426376,49;5189764;7198064;0;0;108145;0;0;355
2018;8;AUGUST;04 Trøndelag;REGNBUEØRRET;2018;556640;80169,074;555981;25529;0;0;7807;0;0;207
2018;8;AUGUST;06 Møre og Romsdal;LAKS;2016;30587;355515,918;0;7731;10298;106168,5;716;36;0;0
2018;8;AUGUST;06 Møre og Romsdal;LAKS;2017;7461244;25807377,32;0;5229893;1056422;5417289,75;78502;33813;0;-2082
2018;8;AUGUST;06 Møre og Romsdal;REGNBUEØRRET;2017;1473483;3549826,155;0;1140973;543030;1554739,68;20903;2214;0;-10761
2018;8;AUGUST;06 Møre og Romsdal;LAKS;2018;39342297;27551007,78;5453007;11575322;0;0;133477;508;0;1341
2018;8;AUGUST;06 Møre og Romsdal;REGNBUEØRRET;2018;2237188;2068421,618;331664;941770;63;70;13749;0;0;8
2018;8;AUGUST;07 Sogn og Fjordane;REGNBUEØRRET;2016;80231;565540,118;0;69760;0;0;3960;0;0;0
2018;8;AUGUST;07 Sogn og Fjordane;LAKS;2017;15386569;42052893,05;0;10860898;1694275;6473909,625;363196;53729;0;146064
2018;8;AUGUST;07 Sogn og Fjordane;REGNBUEØRRET;2017;2657345;6759999,235;0;1861482;429705;1426385,889;45887;2197;0;2291
2018;8;AUGUST;07 Sogn og Fjordane;LAKS;2018;13247111;9612030,379;2486362;3907024;0;0;53142;0;0;0
2018;8;AUGUST;07 Sogn og Fjordane;REGNBUEØRRET;2018;2454044;1872544,206;546547;876894;0;0;10077;0;0;14290
2018;8;AUGUST;08 Hordaland;LAKS;2015;1912;9510,736;0;2250;0;0;79;0;0;0
2018;8;AUGUST;08 Hordaland;LAKS;2016;33661;17928,889;0;5990;0;0;3;0;0;0
2018;8;AUGUST;08 Hordaland;LAKS;2017;22692762;62816480,27;0;15072140;3649439;17018443,63;519701;55344;0;24510
2018;8;AUGUST;08 Hordaland;REGNBUEØRRET;2017;4047698;13557047,22;0;3614840;799500;2821265,467;69282;11398;0;17656
2018;8;AUGUST;08 Hordaland;LAKS;2018;30224147;24803029,47;6561085;9685644;0;0;320354;0;0;-175
2018;8;AUGUST;08 Hordaland;REGNBUEØRRET;2018;7135476;8885495,018;741608;3186261;0;0;165201;0;0;20
2018;8;AUGUST;09 Rogaland og øvrige;LAKS;2016;8713;69844,453;0;0;0;0;87;0;0;0
2018;8;AUGUST;09 Rogaland og øvrige;LAKS;2017;20537752;51723873,23;0;13043847;315141;1458306;250062;2457;0;14148
2018;8;AUGUST;09 Rogaland og øvrige;LAKS;2018;9042126;4185782,59;5153730;1516882;0;0;65494;0;0;325
2018;8;AUGUST;09 Rogaland og øvrige;REGNBUEØRRET;2018;225360;21140,535;225612;597;0;0;252;0;0;0
2018;9;SEPTEMBER;01 Finnmark;LAKS;2016;0;0;0;0;222490;1290798;123;658;0;952
